position,points,salary
WR,4,3000
WR,3.9,4700
WR,3.9,3000
WR,3.9,3500
WR,3.3,3600
WR,3.2,3000
WR,3.1,3700
WR,3.1,3700
WR,3.1,3000
WR,2.9,4000
WR,2.8,3000
WR,2.8,3000
WR,2.7,3000
WR,2.6,3200
WR,2.6,3000
WR,2.4,3000
WR,2.3,3000
WR,2.2,3000
WR,2.2,3300
WR,2.2,5500
WR,1.8,3000
WR,1.8,3700
WR,1.8,4900
WR,1.7,3000
WR,1.7,3000
WR,1.6,3000
WR,1.6,3000
WR,1.5,3000
WR,1.5,3000
WR,1.4,3000
WR,1.3,3600
WR,1.1,3000
WR,0.9,3600
WR,0.9,3000
WR,0.7,3000
WR,0.4,3800
WR,0,3000
WR,0,3000
WR,0,3000
WR,0,3000
WR,0,3000
WR,0,3000
WR,0,3000
WR,0,3000
WR,0,3000
WR,0,3000
WR,0,3000
WR,0,3000
WR,0,3000
WR,0,3000
WR,0,3000
WR,0,3000
WR,0,3000
WR,0,6800
WR,0,3000
WR,0,4000
WR,0,3000
WR,0,3000
WR,0,3000
WR,0,3500
WR,0,3000
WR,0,3000
WR,0,3000
WR,0,3000
WR,0,3000
WR,0,3000
WR,0,3000
WR,0,3000
WR,-1,3000
TE,31.5,6200
TE,21.1,4000
TE,17.8,5600
TE,15.4,3700
TE,15.3,2500
TE,15.1,3000
TE,14.5,2500
TE,14,4900
TE,13.4,2500
TE,13.3,2500
TE,11.8,2900
TE,11.7,5300
TE,11.4,2500
TE,10,2900
TE,10,3000
TE,9.9,3100
TE,9.9,2600
TE,8.9,2600
TE,8.9,3100
TE,8.7,2600
TE,8.5,5800
TE,8.3,2500
TE,8.2,3300
TE,7.6,2500
TE,6.9,2500
TE,6.6,3700
TE,6.4,3200
TE,6.3,3200
TE,5.6,4500
TE,4.5,2800
TE,4.5,2500
TE,4.3,2500
TE,4,2500
TE,3.7,2700
TE,3.6,2500
TE,3.4,2500
TE,3.4,2500
TE,3.3,2500
TE,3.2,3000
TE,3.2,2500
TE,3.1,2500
TE,2.8,2500
TE,2.8,2800
TE,2.4,2500
TE,2.1,2500
TE,2.1,3600
TE,2,2500
TE,2,2500
TE,1.9,2500
TE,1.8,2500
TE,1.7,2500
TE,1.5,2500
TE,1.4,2500
TE,1.3,2500
TE,0.9,2500
TE,0.6,2500
TE,0,2500
TE,0,2500
TE,0,2600
TE,0,2500
TE,0,2500
TE,0,2500
TE,0,2700
TE,0,2500
TE,0,2500
TE,0,4200
TE,0,2500
TE,0,2500
TE,0,4000
TE,0,2500
TE,0,2600
TE,0,2500
TE,0,2500
TE,0,2500
TE,0,2500
TE,0,2500
TE,0,2500
TE,0,2500
TE,0,2500
TE,0,2500
TE,0,2500
TE,0,2500
TE,0,2500
TE,0,6900
TE,0,2500
TE,0,2500
TE,0,2500
TE,0,2500
Def,23,3600
Def,19,2300
Def,15,3200
Def,13,3000
Def,13,2700
Def,11,2800
Def,11,3100
Def,10,2800
Def,8,3400
Def,7,2800
Def,7,2800
Def,7,3500
Def,6,3000
Def,6,3300
Def,5,3700
Def,5,2600
Def,5,2900
Def,4,2400
Def,4,2800
Def,3,2600
Def,3,2200
Def,3,3400
Def,2,3800
Def,1,2400
Def,1,2700
Def,0,3000
Def,0,2500
Def,0,2900
Def,0,2700
Def,0,2400
Def,0,2500
Def,-1,2400
QB,48.6,7800
QB,38.86,5200
QB,32.94,5100
QB,30.74,5100
QB,29.74,6600
QB,27.9,6400
QB,27.3,5600
QB,26.56,7000
QB,25.44,5500
QB,25.28,6100
QB,25.2,5600
QB,24.02,5500
QB,22.84,5100
QB,22.06,6100
QB,21.24,5600
QB,20.24,5000
QB,18.68,7800
QB,17.06,5000
QB,16.26,5400
QB,16.18,5000
QB,15.34,5300
QB,15.04,5100
QB,14.96,7000
QB,13.8,5100
QB,12.84,5700
QB,12.54,5100
QB,11.88,5400
QB,11.14,5100
QB,11.06,7400
QB,8.98,5000
QB,8.8,5000
QB,7.32,5000
QB,2.42,5000
QB,0.6,5000
QB,0.52,5000
QB,0.48,5100
QB,0.28,5500
QB,0,5000
QB,0,5000
QB,-0.1,5000
QB,-0.1,5000
QB,-0.1,5000
QB,-0.2,5000
QB,-0.2,5000
RB,47.9,5700
RB,36,4200
RB,23.1,7500
RB,22.4,6500
RB,21.2,3700
RB,20.9,3600
RB,20.7,4600
RB,19.7,3500
RB,18.6,3000
RB,18.1,4100
RB,16.6,6600
RB,16.5,4800
RB,16.3,4900
RB,16.3,3000
RB,15.9,6700
RB,15.9,3900
RB,15.4,4600
RB,14.1,5000
RB,13.6,3000
RB,13.5,3500
RB,12.7,3700
RB,12.4,3000
RB,12,3600
RB,11.5,3900
RB,11.3,3000
RB,11.2,3000
RB,11.2,3000
RB,10.7,6600
RB,10.2,3300
RB,9.1,4500
RB,9,3000
RB,9,4500
RB,8.4,0
RB,8.4,3600
RB,8.3,3000
RB,7.7,3000
RB,7.6,3000
RB,7.4,3200
RB,7.2,3000
RB,6.9,4000
RB,6.7,3000
RB,6.7,3900
RB,6.6,3500
RB,6.3,7100
RB,6.1,4000
RB,6,4000
RB,5.7,3800
RB,5.6,3000
RB,5.6,4400
RB,5.5,4200
RB,5.4,3000
RB,5.3,3000
RB,5.2,5200
RB,5.2,4600
RB,5.1,0
RB,5,4000
RB,4.7,6300
RB,4.6,4000
RB,4.4,6300
RB,4.4,3000
RB,4.3,0
RB,4.1,3600
RB,3.8,3000
RB,3.8,3200
RB,3.8,4300
RB,3.7,4400
RB,3.6,3000
RB,3.2,3000
RB,3,4000
RB,2.3,3500
RB,2.3,5200
RB,2.1,3000
RB,1.9,3000
RB,1.8,3000
RB,1.7,0
RB,1.6,3500
RB,1.6,3000
RB,1.6,3000
RB,1.4,3000
RB,1.3,3000
RB,1.1,3000
RB,1.1,3000
RB,1,3000
RB,1,3500
RB,0.9,3200
RB,0.8,3000
RB,0.8,4500
RB,0.6,3600
RB,0.4,3200
RB,0.3,4000
RB,0.2,0
RB,0.2,3000
RB,0.1,3000
RB,0.1,3500
RB,0,3000
RB,0,3000
RB,0,3000
RB,0,3300
RB,0,3000
RB,0,3000
RB,0,3000
RB,0,3000
RB,0,3000
RB,0,4000
RB,0,3000
RB,0,3000
RB,0,3000
RB,0,3000
RB,0,3000
RB,0,3000
RB,0,3000
RB,0,3000
RB,0,3000
RB,0,3000
RB,0,3000
RB,0,3000
RB,0,3000
RB,0,3000
RB,0,3000
RB,0,3000
WR,49.9,8700
WR,39.5,5500
WR,33,6000
WR,32.9,4300
WR,31.4,5900
WR,31.1,6200
WR,30.3,4500
WR,29.8,8500
WR,29.8,4600
WR,27.7,7400
WR,26.5,4600
WR,23.1,6800
WR,22.5,5500
WR,22.3,3900
WR,21,3500
WR,20.5,5800
WR,20.5,4000
WR,20.4,3900
WR,20.3,3800
WR,20.2,4000
WR,19.6,9200
WR,18.7,5500
WR,18.2,3400
WR,18,5500
WR,17.6,4600
WR,17.5,6300
WR,17.4,8500
WR,16.5,4200
WR,16.1,4300
WR,15.1,3300
WR,15,6000
WR,14.7,7600
WR,14.7,3500
WR,14.1,3500
WR,13.4,6300
WR,13,5700
WR,12.9,4200
WR,12.8,4500
WR,12.8,4900
WR,12.7,4300
WR,12.4,4100
WR,12,4400
WR,12,3000
WR,11.9,3600
WR,11.4,7600
WR,11,3500
WR,10.8,6300
WR,10.8,3000
WR,10.3,3000
WR,9.2,3200
WR,9,3700
WR,8.9,3000
WR,8.7,3000
WR,8.5,3000
WR,8.4,3800
WR,8.2,4000
WR,8.1,3000
WR,8,7300
WR,7.7,3200
WR,7.5,3600
WR,7.3,7300
WR,7,3000
WR,6.7,3400
WR,6.7,3300
WR,6.7,3500
WR,6.6,3000
WR,6.6,3000
WR,6.5,4500
WR,6.4,5600
WR,6.3,3000
WR,6.2,3000
WR,6.2,3500
WR,6.1,3000
WR,5.9,5900
WR,5.6,3000
WR,5.4,3000
WR,5.3,3300
WR,4.9,3000
WR,4.8,3400
WR,4.7,7900
WR,4.2,3000
WR,4.2,3000
WR,4.2,3000
WR,4.1,3300
WR,3.8,3000
WR,3.7,3500
WR,3.7,3000
WR,3.5,3500
WR,3.3,3600
WR,3.3,3200
WR,3.2,3000
WR,3.2,3000
WR,3,3000
WR,3,3200
WR,2.9,6900
WR,2.9,3000
WR,2.6,3000
WR,2.5,3400
WR,2.5,3000
WR,2.3,3000
WR,2.3,
WR,2,3000
WR,2,3000
WR,2,3000
WR,1.9,3000
WR,1.7,3000
WR,1.6,3000
WR,1.1,3000
WR,0.9,3000
WR,0.8,3000
WR,0.4,3000
WR,0.3,5700
WR,0,3000
WR,0,3300
WR,0,3600
WR,0,3000
WR,0,3000
WR,0,3000
WR,0,3000
WR,0,3000
WR,0,3000
WR,0,3000
WR,0,3000
WR,0,3000
WR,0,3000
WR,0,3000
WR,0,3000
WR,0,3600
WR,0,3000
WR,0,3000
WR,0,3000
WR,0,3000
WR,0,3000
WR,0,3000
WR,0,3000
WR,0,3000
WR,0,3000
WR,0,3000
WR,0,3000
WR,0,3000
WR,0,3000
WR,0,3000
WR,0,3600
WR,0,3000
WR,0,3000
WR,0,3500
WR,0,3000
WR,0,3000
WR,0,3000
WR,0,3000
WR,0,3000
WR,0,3000
WR,-0.1,3000
WR,-0.1,3000
TE,27.4,5900
TE,21.8,3200
TE,20.4,5600
TE,19.9,6900
TE,16.9,4800
TE,16.4,7700
TE,15.3,3100
TE,14.8,4600
TE,13.9,4700
TE,13.3,4400
TE,12.1,3200
TE,11.9,3400
TE,11.9,3000
TE,11.9,5000
TE,11.7,3600
TE,11.5,2500
TE,10.4,2500
TE,9.9,4300
TE,8.4,2500
TE,8.3,2500
TE,8.1,2500
TE,5.7,2500
TE,5.1,2500
TE,5.1,2500
TE,5,2500
TE,5,2700
TE,5,2500
TE,4.7,2500
TE,4.2,3700
TE,4.1,3600
TE,3.7,2500
TE,3.6,2500
TE,3.4,2700
TE,3.3,2700
TE,3,2600
TE,2.7,2500
TE,2.6,2500
TE,2.2,2700
TE,2,2500
TE,1.9,2500
TE,1.9,2500
TE,1.9,2500
TE,1.9,2500
TE,1.7,2500
TE,1.7,4300
TE,1.7,2500
TE,1.6,2500
TE,1.5,2500
TE,1.5,2500
TE,1.5,2500
TE,1.5,3300
TE,1.5,2500
TE,0,2500
TE,0,2500
TE,0,2500
TE,0,2500
TE,0,2500
TE,0,2500
TE,0,2500
TE,0,2500
TE,0,2500
TE,0,2500
TE,0,2500
TE,0,2500
TE,0,2500
TE,0,2500
TE,0,2500
TE,0,2500
TE,0,2500
TE,0,2500
TE,0,2500
TE,0,2500
TE,0,3700
TE,0,2500
TE,0,3300
TE,0,2500
TE,0,2500
TE,0,2500
TE,0,2500
TE,0,2500
TE,0,2500
TE,0,2500
TE,0,2500
TE,0,2500
TE,0,2500
TE,0,2500
TE,0,2500
TE,0,2500
Def,21,3700
Def,18,3700
Def,17,3900
Def,15,3400
Def,14,3000
Def,11,3300
Def,11,2500
Def,10,2500
Def,9,4200
Def,8,2000
Def,8,2000
Def,6,3400
Def,6,2100
Def,6,2700
Def,6,2200
Def,5,2100
Def,5,2500
Def,5,2300
Def,4,2800
Def,4,2700
Def,4,2000
Def,3,2400
Def,3,2200
Def,3,2000
Def,1,2600
Def,1,2000
Def,1,2200
Def,1,2700
Def,1,2400
Def,0,3300
Def,-1,2800
Def,-3,2400
QB,30.82,7000
QB,28.68,7400
QB,27.74,7100
QB,25.94,5900
QB,24.34,5500
QB,23.32,6000
QB,21.66,5900
QB,21.4,5000
QB,19.64,6500
QB,18.18,7900
QB,17.84,6400
QB,17.68,6000
QB,17.48,5700
QB,17.26,6100
QB,16.26,5100
QB,16.12,5300
QB,15.14,6200
QB,14.72,7200
QB,14.24,5000
QB,12.4,6300
QB,11.94,5200
QB,10.18,5200
QB,9.86,5100
QB,9.7,6700
QB,9.12,5200
QB,8.7,5100
QB,8.5,5000
QB,7.64,6100
QB,7.52,5800
QB,5.84,5100
QB,3.08,5000
QB,1.96,5900
QB,1.14,5000
QB,0,5000
RB,36.1,6400
RB,33.4,5000
RB,31.6,4500
RB,30.2,4000
RB,29.4,4900
RB,28.1,7400
RB,24.9,8000
RB,24.7,7200
RB,22.6,3000
RB,21.1,5800
RB,20.3,4300
RB,20.3,4400
RB,19.7,6200
RB,19.3,4700
RB,18.3,3100
RB,17.2,5400
RB,16.9,4000
RB,16.3,3000
RB,15.7,4800
RB,15.7,3700
RB,15.2,6300
RB,15,5900
RB,14.4,4900
RB,14.4,3000
RB,14,3500
RB,12.9,4200
RB,11.2,4600
RB,10.4,3000
RB,9.7,6000
RB,8.9,3500
RB,8.6,3000
RB,8.5,6700
RB,8.3,3900
RB,8.1,3000
RB,7.7,0
RB,7.6,3000
RB,7.3,3900
RB,7.1,3400
RB,6.9,3800
RB,6.8,3300
RB,6.7,3000
RB,6.7,0
RB,5.8,4300
RB,5.4,3000
RB,5.3,3000
RB,4.3,3000
RB,4,0
RB,3.8,4100
RB,3.7,3000
RB,3.2,3900
RB,3.2,3000
RB,3.1,3000
RB,2.7,3000
RB,2.6,3000
RB,2.6,3000
RB,2.3,3000
RB,2.2,6000
RB,2,3000
RB,1.9,4200
RB,1.9,3000
RB,1.9,3000
RB,1.8,3700
RB,1.8,3000
RB,1.7,4200
RB,1.3,3000
RB,1.3,3000
RB,1.3,3000
RB,1.2,3000
RB,1.2,3000
RB,1.1,3600
RB,1.1,7600
RB,1,4800
RB,1,3000
RB,0.9,3000
RB,0.9,3200
RB,0.7,3000
RB,0.6,3000
RB,0.6,0
RB,0.3,3000
RB,0.3,3100
RB,0.2,3000
RB,0.2,3000
RB,0.1,3000
RB,0.1,3000
RB,0,3000
RB,0,3000
RB,0,3000
RB,0,3000
RB,0,3000
RB,0,3000
RB,0,3000
RB,0,3000
RB,0,3000
RB,0,3000
RB,0,3000
RB,0,3000
RB,0,3000
RB,0,3000
RB,0,3000
RB,0,3000
RB,0,3000
RB,0,3000
RB,0,5700
RB,0,3000
RB,0,3000
RB,0,3000
RB,0,3000
RB,0,3000
RB,0,3000
RB,-0.1,3200
WR,41.2,3900
WR,33.9,8600
WR,29.6,7800
WR,29.4,9200
WR,29.3,7700
WR,28.6,5800
WR,26,4700
WR,25,5800
WR,24,4400
WR,24,3100
WR,23.6,6600
WR,22.7,4000
WR,21.9,9300
WR,20.8,4300
WR,20.7,3200
WR,19.7,3200
WR,19.3,3000
WR,18.8,7500
WR,18.7,3000
WR,18.3,3900
WR,17.7,5900
WR,16,6300
WR,16,7100
WR,15.3,4900
WR,15.3,4600
WR,14.8,6800
WR,14,6500
WR,13.9,3000
WR,13.4,7000
WR,13.2,3200
WR,13.1,3000
WR,12.9,6400
WR,12.6,6600
WR,12,3000
WR,11.8,3000
WR,11.8,4000
WR,11.5,3900
WR,10.5,3900
WR,10.1,3000
WR,9.9,3500
WR,9.9,8900
WR,9.4,6100
WR,8.8,3000
WR,8.8,3300
WR,8.6,6900
WR,8.5,5700
WR,8.5,5000
WR,8.5,3700
WR,8.2,3000
WR,8.2,5100
WR,8.1,3000
WR,8,6700
WR,8,3000
WR,7.7,3600
WR,7.3,4300
WR,7.2,3700
WR,6.9,7900
WR,6.9,7600
WR,6.6,3000
WR,6.3,6900
WR,6.2,5700
WR,5.2,3000
WR,5.1,3000
WR,5,3000
WR,5,4500
WR,4.9,3000
WR,4.9,3500
WR,4.5,3000
WR,4.3,3000
WR,4.3,3000
WR,4.3,3000
WR,4.2,3700
WR,4,5600
WR,3.9,3000
WR,3.9,3000
WR,3.8,6200
WR,3.8,6000
WR,3.6,4400
WR,3.5,4800
WR,3.5,4000
WR,3.3,3700
WR,3.2,3000
WR,3.2,3700
WR,3.1,3000
WR,3,3100
WR,3,3000
WR,3,3000
WR,3,3000
WR,2.9,3000
WR,2.9,7300
WR,2.7,3800
WR,2.6,3000
WR,2.5,3000
WR,2.2,3000
WR,2.2,4700
WR,2.1,3500
WR,2,3000
WR,2,3000
WR,1.9,7800
WR,1.8,3000
WR,1.8,3000
WR,1.8,3000
WR,1.7,3000
WR,1.7,3000
WR,1.5,3000
WR,1.5,
WR,1.5,3000
WR,1.5,3000
WR,1.4,3000
WR,1.4,3000
WR,1.4,5100
WR,1.3,3000
WR,0,3000
WR,0,3000
WR,0,3000
WR,0,3000
WR,0,3000
WR,0,3000
WR,0,3000
WR,0,3000
WR,0,3000
WR,0,3000
WR,0,3500
WR,0,3000
WR,0,3000
WR,0,3100
WR,0,3000
WR,0,3000
WR,0,3000
WR,0,3000
WR,0,3000
WR,0,3100
WR,0,3000
WR,0,3000
WR,0,3000
WR,0,3000
WR,0,3000
WR,0,3000
TE,22.8,2500
TE,21.4,4900
TE,19.3,7200
TE,13.9,2900
TE,12.6,3200
TE,12.5,2700
TE,11,3900
TE,10.5,3500
TE,10.3,5800
TE,8.8,2900
TE,8.7,2800
TE,8.5,2500
TE,8,4000
TE,7.1,2500
TE,7,2500
TE,6.4,3800
TE,6,3800
TE,5.9,2900
TE,4.9,3000
TE,4.4,5300
TE,3.8,3100
TE,3.6,2500
TE,3.5,2500
TE,3.4,2500
TE,3.4,2500
TE,3.4,2500
TE,3.3,2500
TE,2.6,3600
TE,2.4,3400
TE,2.3,2500
TE,2.1,2500
TE,2.1,2500
TE,2,2500
TE,2,2500
TE,1.9,4400
TE,1.7,2800
TE,1.7,2500
TE,1.7,2500
TE,1.6,2500
TE,1.5,2500
TE,1.5,4500
TE,1.5,2500
TE,1.5,2700
TE,1.5,2500
TE,1.4,2500
TE,1.4,2500
TE,1.3,2500
TE,0.8,2600
TE,0,2500
TE,0,2500
TE,0,2500
TE,0,2500
TE,0,2500
TE,0,2500
TE,0,2500
TE,0,2500
TE,0,2500
TE,0,2500
TE,0,2500
TE,0,2500
TE,0,2500
TE,0,2500
TE,0,2500
TE,0,2700
TE,0,2500
TE,0,2500
TE,0,2500
TE,0,2500
TE,0,2500
TE,0,2500
TE,0,2500
TE,0,2500
TE,0,2500
TE,0,2500
TE,0,2500
TE,0,2500
TE,0,2500
TE,0,2500
TE,0,2500
TE,0,2500
TE,0,2500
TE,0,2500
Def,24,3100
Def,21,2700
Def,17,2800
Def,15,3300
Def,13,2800
Def,12,2300
Def,12,3300
Def,11,3200
Def,11,2600
Def,11,2600
Def,11,2500
Def,9,3800
Def,8,2400
Def,8,3000
Def,8,3700
Def,7,3600
Def,7,2600
Def,6,2700
Def,5,2100
Def,4,2200
Def,4,2500
Def,4,2400
Def,4,2700
Def,3,2500
Def,3,2900
Def,1,2500
Def,0,3400
Def,0,2000
Def,0,3000
Def,-1,2300
QB,35.54,0
QB,31.26,6600
QB,30.74,6800
QB,29.86,0
QB,29.2,6500
QB,25.12,4700
QB,24.04,8100
QB,21.96,5600
QB,21.82,5800
QB,21.46,0
QB,18.32,6000
QB,17.76,4600
QB,17.62,0
QB,16.16,6300
QB,15.64,5900
QB,15,6100
QB,14.46,4500
QB,12.52,7100
QB,11.86,4900
QB,11.8,0
QB,11.32,0
QB,10.72,5300
QB,10.58,6400
QB,9.94,5000
QB,8.64,4700
QB,8.48,4700
QB,7.48,5200
QB,4.38,5500
QB,3.7,4800
QB,1.44,0
QB,0,4000
RB,37.3,6000
RB,34.4,7000
RB,26.6,0
RB,23.4,5100
RB,19.3,9500
RB,18.5,4500
RB,17.6,0
RB,17.3,4900
RB,17.2,8800
RB,16.3,3800
RB,15.3,4600
RB,15.3,0
RB,15.2,0
RB,14.9,7800
RB,14.8,5700
RB,14.2,3400
RB,13.2,3900
RB,13,0
RB,12.7,0
RB,12.3,5100
RB,11.6,4400
RB,11.1,5500
RB,10.9,0
RB,10.1,3800
RB,9.9,5400
RB,9.7,3000
RB,9.3,4100
RB,8.9,6600
RB,8.7,4700
RB,8.5,3400
RB,8.4,0
RB,8.3,0
RB,7.6,0
RB,7.4,4200
RB,7.4,3900
RB,7.3,6200
RB,7.1,3300
RB,6.6,3200
RB,6.4,3800
RB,6.3,0
RB,6,8000
RB,5.8,3000
RB,5.5,3700
RB,5.5,4000
RB,5.2,4100
RB,5.2,0
RB,5,4300
RB,4.9,3900
RB,4.9,3800
RB,4.4,4700
RB,4.1,3800
RB,3.9,3900
RB,3.9,3700
RB,3.8,3800
RB,3.8,3400
RB,3.7,0
RB,3.7,3900
RB,3,3000
RB,2.8,6900
RB,2.8,3300
RB,2.5,0
RB,2.3,3000
RB,2.1,0
RB,1.7,4000
RB,1.7,0
RB,1.6,3000
RB,1.6,3400
RB,1.3,3000
RB,1,5000
RB,0.9,4500
RB,0.9,5200
RB,0.3,3000
RB,0.2,3000
RB,0.1,5000
RB,0,3000
RB,0,3000
RB,0,3500
RB,0,3000
RB,0,3000
RB,0,3000
RB,0,3000
RB,0,4000
RB,0,3000
RB,0,3000
RB,0,3600
RB,0,3000
RB,0,3000
RB,0,3000
RB,0,3000
RB,0,3000
RB,0,3000
RB,0,3000
RB,-0.2,3500
WR,33.9,8200
WR,28.7,8400
WR,27.7,6000
WR,27.2,0
WR,25.6,5800
WR,21.5,8500
WR,21.4,0
WR,20.2,6400
WR,20.2,0
WR,19.6,3800
WR,19.3,3900
WR,19.3,4000
WR,18.6,0
WR,18.3,4100
WR,18.3,5600
WR,17.4,6100
WR,16.8,0
WR,16.2,6500
WR,15.8,5900
WR,15.7,3600
WR,15.7,0
WR,15.4,5800
WR,13.8,4500
WR,13.5,0
WR,12.4,4900
WR,12.4,3700
WR,12.1,3700
WR,12.1,3000
WR,11.4,4100
WR,11.1,6800
WR,10.7,7200
WR,10.6,5100
WR,10.5,3000
WR,10.4,8100
WR,10.3,4200
WR,9.9,0
WR,9.9,3000
WR,9.8,3500
WR,9.8,6300
WR,9.5,0
WR,8.6,0
WR,8.4,5000
WR,8.2,3500
WR,8.1,0
WR,8,0
WR,7.9,3900
WR,7.7,3500
WR,7.7,7000
WR,7.6,0
WR,7.4,4000
WR,7.4,4500
WR,7.3,3000
WR,6.9,4400
WR,6.9,6700
WR,6.9,4500
WR,6.5,4600
WR,6.3,4500
WR,6.2,3900
WR,6.1,5800
WR,6.1,5400
WR,5.7,3000
WR,5.4,3600
WR,5.2,4000
WR,5,0
WR,4.8,0
WR,4.2,3000
WR,4.2,3000
WR,4.1,4700
WR,3.8,0
WR,3.6,4000
WR,3.5,4600
WR,3.5,3000
WR,3.5,3700
WR,3.4,3600
WR,3.2,5300
WR,3.2,
WR,2.9,0
WR,2.9,0
WR,2.8,0
WR,2.7,3500
WR,2.6,3200
WR,2.6,0
WR,2.3,3700
WR,1.9,3600
WR,1.9,0
WR,1.9,5200
WR,1.8,5700
WR,1.8,0
WR,1.8,3000
WR,1.6,3000
WR,1.6,3400
WR,1.6,3000
WR,1.6,6600
WR,1.6,3000
WR,1.5,3100
WR,1.4,3000
WR,1.4,0
WR,1.4,3000
WR,1.2,3000
WR,0.9,3000
WR,0.5,3300
WR,0,3000
WR,0,5000
WR,0,3000
WR,0,3000
WR,0,3000
WR,0,3100
WR,0,4400
WR,0,3000
WR,0,3000
WR,0,3300
WR,0,3400
WR,0,3000
WR,0,3200
WR,0,3000
WR,0,3100
WR,0,3000
WR,0,3000
WR,0,3600
WR,0,3000
WR,0,3000
WR,0,3000
WR,0,3000
WR,0,3000
WR,0,3000
WR,0,3000
WR,-1,3000
TE,25.5,2900
TE,21.3,2500
TE,18.1,6200
TE,17.8,0
TE,17.8,0
TE,16.5,0
TE,16.4,2500
TE,15.7,4900
TE,14.9,3500
TE,13.9,2900
TE,13.8,2500
TE,13.2,3800
TE,13.1,4200
TE,12.9,0
TE,10.4,2500
TE,9.6,2500
TE,9.6,2500
TE,8.3,4100
TE,8.3,0
TE,7.8,3200
TE,7.1,2600
TE,6.2,2500
TE,5.5,4700
TE,5.4,3000
TE,5.4,2600
TE,5.1,4800
TE,5.1,0
TE,4.7,2500
TE,4.6,0
TE,4.5,3900
TE,4.4,2500
TE,4.3,3300
TE,4.2,0
TE,3.6,2700
TE,3.4,2500
TE,3.1,2500
TE,2.7,0
TE,2.6,2700
TE,2.5,2800
TE,2.4,2800
TE,2.3,2500
TE,2.3,2500
TE,2.2,3600
TE,2.1,2500
TE,1.9,2500
TE,1.9,2500
TE,1.8,2500
TE,1.6,2500
TE,1.6,3100
TE,1.5,2500
TE,1.3,2500
TE,0,2500
TE,0,2500
TE,0,2500
TE,0,2500
TE,0,2500
TE,0,2500
TE,0,2500
TE,0,2500
TE,0,2500
TE,0,2500
TE,0,2500
TE,0,2500
TE,0,4000
TE,0,2500
TE,0,2500
TE,0,2500
TE,0,2500
TE,0,2700
TE,0,2500
TE,0,2500
TE,0,2500
TE,0,2700
TE,0,2500
Def,28,2800
Def,20,2700
Def,16,3500
Def,12,2400
Def,12,2900
Def,10,3100
Def,10,0
Def,10,2500
Def,9,3300
Def,9,3000
Def,8,2600
Def,8,0
Def,8,3000
Def,8,2500
Def,8,2800
Def,7,0
Def,6,3000
Def,6,2600
Def,6,0
Def,5,2100
Def,5,3900
Def,4,3600
Def,3,3200
Def,3,0
Def,2,2300
Def,2,2700
Def,0,2900
Def,-3,0
QB,35.9,5800
QB,31.98,6900
QB,31.4,6600
QB,31.34,5300
QB,31,4300
QB,30.46,6800
QB,29.52,4700
QB,28.74,6200
QB,25.8,6600
QB,24.56,6500
QB,24.52,6100
QB,24.3,6100
QB,23.48,5500
QB,21.88,5700
QB,19.62,6700
QB,19,5300
QB,18.9,5200
QB,17.16,6300
QB,15.82,5400
QB,15.28,5900
QB,14.32,5500
QB,12.92,5200
QB,11.16,5600
QB,10.24,5300
QB,8.6,4700
QB,8.44,6000
QB,8.28,6400
QB,7.18,5400
QB,6.78,5100
QB,5.36,4700
QB,4.64,4000
QB,2.2,4500
QB,0.12,4300
QB,0,4200
QB,0,4000
QB,-0.1,4500
RB,40.9,7400
RB,39.5,10000
RB,38,8200
RB,32.5,6600
RB,31.9,7700
RB,25.8,4700
RB,25.6,5800
RB,24.1,4600
RB,21.7,7000
RB,20.6,3500
RB,18.4,7500
RB,17.4,4600
RB,15.9,3700
RB,15.9,4400
RB,14.9,3700
RB,14.2,6900
RB,14,5900
RB,13.6,8300
RB,12.6,4500
RB,12.4,5500
RB,12.1,3400
RB,12.1,5500
RB,11.1,5400
RB,10.8,4600
RB,10.3,3800
RB,10.2,3600
RB,10.1,3100
RB,10,6400
RB,9.7,4800
RB,9.1,4700
RB,9,3600
RB,8.9,5300
RB,8.7,3300
RB,7.2,5000
RB,6.3,4400
RB,6.2,3800
RB,6.1,4100
RB,6,4200
RB,5.9,4400
RB,5.9,6500
RB,5.9,4500
RB,5.5,5100
RB,5,3800
RB,4.9,4100
RB,4.9,3800
RB,4.9,4800
RB,4.9,3900
RB,4.2,0
RB,4.1,4600
RB,3.6,4100
RB,3.6,4000
RB,3.4,3600
RB,3.4,4700
RB,3.4,4900
RB,2.7,3000
RB,2.5,3700
RB,2.4,4300
RB,2.3,3000
RB,2.2,3000
RB,2.2,3900
RB,2,3000
RB,2,0
RB,1.9,3800
RB,1.8,3500
RB,1.6,0
RB,1.3,3500
RB,1.3,3000
RB,1,3200
RB,0.8,3400
RB,0.8,3000
RB,0.4,4300
RB,0.4,4000
RB,0.2,4000
RB,0.2,3000
RB,0.1,3300
RB,0.1,3000
RB,0,3200
RB,0,3600
RB,0,3000
RB,0,3000
RB,0,3000
RB,0,3000
RB,0,3200
RB,0,3000
RB,0,3000
RB,0,3000
RB,0,3000
RB,0,3000
RB,0,3000
RB,0,3000
RB,0,3000
RB,0,3000
RB,0,3000
RB,0,3000
RB,0,3000
RB,0,4700
RB,0,3000
RB,-0.2,3500
RB,-0.4,3300
WR,42.2,7800
WR,38.2,8000
WR,36,3800
WR,34.1,3200
WR,32.3,8500
WR,32.1,4800
WR,29.9,3700
